mach,altitude_m,h_m,r_m,theta_deg,T_ambient_K,P_ambient_Pa,p_recovery,dc60,meets_mil,P_fan_face_Pa,T2_K,P2_Pa,T3_K,P3_Pa,T4_K,P4_Pa,thrust_N,tsfc,isp_s,fuel_flow_kg_s,V_exit_m_s
1.0,5000,0.2,0.04,15.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.2,0.04,20.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.2,0.04,25.0,255.65,54018.5,1.0,0.08,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.25,0.04,5.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.25,0.04,10.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.25,0.04,15.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.25,0.04,20.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,5000,0.25,0.04,25.0,255.65,54018.5,1.0,0.1,1,54018.5,628.6,972332.4,1475.76,943162.4,1061.38,249840.8,13780.66,7.257e-05,1404.756,1.0,596.141
1.0,10000,0.05,0.04,5.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.05,0.04,10.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.05,0.04,15.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.05,0.04,20.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.05,0.04,25.0,223.15,26434.8,1.0,0.02,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.1,0.04,5.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.1,0.04,10.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.1,0.04,15.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.1,0.04,20.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.1,0.04,25.0,223.15,26434.8,1.0,0.04,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.15,0.04,5.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.15,0.04,10.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.15,0.04,15.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.15,0.04,20.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.15,0.04,25.0,223.15,26434.8,1.0,0.06,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.2,0.04,5.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.2,0.04,10.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.2,0.04,15.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.2,0.04,20.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.2,0.04,25.0,223.15,26434.8,1.0,0.08,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.25,0.04,5.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.25,0.04,10.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.25,0.04,15.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.25,0.04,20.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,10000,0.25,0.04,25.0,223.15,26434.8,1.0,0.1,1,26434.8,548.68,475825.6,1395.85,461550.8,1034.14,137798.2,14449.09,6.921e-05,1472.894,1.0,588.444
1.0,15000,0.05,0.04,5.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.05,0.04,10.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.05,0.04,15.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.05,0.04,20.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.05,0.04,25.0,216.65,22630.6,1.0,0.02,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.1,0.04,5.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.1,0.04,10.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.1,0.04,15.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.1,0.04,20.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.1,0.04,25.0,216.65,22630.6,1.0,0.04,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.15,0.04,5.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.15,0.04,10.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.15,0.04,15.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.15,0.04,20.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.15,0.04,25.0,216.65,22630.6,1.0,0.06,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.2,0.04,5.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.2,0.04,10.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.2,0.04,15.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.2,0.04,20.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.2,0.04,25.0,216.65,22630.6,1.0,0.08,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.25,0.04,5.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.25,0.04,10.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.25,0.04,15.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.25,0.04,20.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.0,15000,0.25,0.04,25.0,216.65,22630.6,1.0,0.1,1,22630.6,532.7,407351.1,1379.87,395130.6,1028.7,120970.3,14591.2,6.853e-05,1487.38,1.0,586.892
1.4,0,0.05,0.04,5.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.05,0.04,10.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.05,0.04,15.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.05,0.04,20.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.05,0.04,25.0,288.15,101325.0,0.993744,0.023441,1,100691.1,708.51,1812440.1,1555.67,1758066.9,1088.61,417015.7,6366.55,0.00015707,648.986,1.0,603.74
1.4,0,0.1,0.04,5.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.1,0.04,10.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.1,0.04,15.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.1,0.04,20.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.1,0.04,25.0,288.15,101325.0,0.993744,0.043441,1,100691.1,708.51,1812440.1,1555.67,1758066.9,1088.61,417015.7,6366.55,0.00015707,648.986,1.0,603.74
1.4,0,0.15,0.04,5.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.15,0.04,10.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.15,0.04,15.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.15,0.04,20.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.15,0.04,25.0,288.15,101325.0,0.993744,0.063441,1,100691.1,708.51,1812440.1,1555.67,1758066.9,1088.61,417015.7,6366.55,0.00015707,648.986,1.0,603.74
1.4,0,0.2,0.04,5.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.2,0.04,10.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.2,0.04,15.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.2,0.04,20.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.2,0.04,25.0,288.15,101325.0,0.993744,0.083441,1,100691.1,708.51,1812440.1,1555.67,1758066.9,1088.61,417015.7,6366.55,0.00015707,648.986,1.0,603.74
1.4,0,0.25,0.04,5.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.25,0.04,10.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.25,0.04,15.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.25,0.04,20.0,288.15,101325.0,nan,nan,0,nan,708.51,nan,1555.67,nan,1088.61,nan,nan,inf,nan,1.0,nan
1.4,0,0.25,0.04,25.0,288.15,101325.0,0.993744,0.103441,1,100691.1,708.51,1812440.1,1555.67,1758066.9,1088.61,417015.7,6366.55,0.00015707,648.986,1.0,603.74
1.4,5000,0.05,0.04,5.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.05,0.04,10.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.05,0.04,15.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.05,0.04,20.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.05,0.04,25.0,255.65,54018.5,0.993744,0.023441,1,53680.5,628.6,966249.5,1475.76,937262.0,1061.38,248277.9,7370.1,0.00013568,751.285,1.0,596.141
1.4,5000,0.1,0.04,5.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.1,0.04,10.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.1,0.04,15.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.1,0.04,20.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.1,0.04,25.0,255.65,54018.5,0.993744,0.043441,1,53680.5,628.6,966249.5,1475.76,937262.0,1061.38,248277.9,7370.1,0.00013568,751.285,1.0,596.141
1.4,5000,0.15,0.04,5.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.15,0.04,10.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.15,0.04,15.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.15,0.04,20.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.15,0.04,25.0,255.65,54018.5,0.993744,0.063441,1,53680.5,628.6,966249.5,1475.76,937262.0,1061.38,248277.9,7370.1,0.00013568,751.285,1.0,596.141
1.4,5000,0.2,0.04,5.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.2,0.04,10.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.2,0.04,15.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.2,0.04,20.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.2,0.04,25.0,255.65,54018.5,0.993744,0.083441,1,53680.5,628.6,966249.5,1475.76,937262.0,1061.38,248277.9,7370.1,0.00013568,751.285,1.0,596.141
1.4,5000,0.25,0.04,5.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
1.4,5000,0.25,0.04,10.0,255.65,54018.5,nan,nan,0,nan,628.6,nan,1475.76,nan,1061.38,nan,nan,inf,nan,1.0,nan
